Routing Name,COUNTRY ,From PostCode,To PostCode,service type,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30
kiran,Qatar,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,49,53,1H,53,2S,2S,2S,2S,2S,2S,2S,2S,2S,2
kiran,Reunion,SW15xz,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX
kiran,Romania,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,TP2,TP2,TP2,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2
kiran,Russian Federation,SW15xz,SW15xz,PR,TP2,TP2,TP2,3HS,TP2,3HS,TP2,TP2,3HS,3HS,TP2,TP2,TP2,TP2,3HS,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Rwanda,UB35zx,SW15xz,PR,TP2S,TP2S,TP2S,TP2S,TP2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Saint Helena,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2
kiran,Saint Kitts and Nevis,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2
kiran,Saint Lucia,SW15xz,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX
kiran,Saint Pierre and Miquelon,UB35zx,SW15xz,PR,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Samoa,UB35zx,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX
kiran,San Marino,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX
kiran,Sao Tome and Principe,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Saudi Arabia,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX
kiran,Senegal,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Serbia and Montenegro,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,49,53,1H,53,2S,2S,2S,2S,2S,2S,2S,2S,2S,WPX
kiran,Seychelles,UB35zx,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX
kiran,Sierra Leone,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,TP2,TP2,TP2,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2
kiran,Singapore,UB35zx,SW15xz,PR,TP2,TP2,TP2,3HS,TP2,3HS,TP2,TP2,3HS,3HS,TP2,TP2,TP2,TP2,3HS,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Slovakia,SW15xz,SW15xz,PR,TP2S,TP2S,TP2S,TP2S,TP2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Slovenia,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2
kiran,Solomon Islands,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2
kiran,Somalia,UB35zx,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX
kiran,South Africa,SW15xz,SW15xz,PR,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Spain,SW15xz,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX
kiran,Si Lanka,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX
kiran,Sudan,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Suriname,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX
kiran,Svalbard and Jan Mayen,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Swaziland,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,49,53,1H,53,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX
kiran,Sweden,SW15xz,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX
kiran,Switzerland,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,TP2,TP2,TP2,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2
kiran,Syrian Arab Republic,SW15xz,SW15xz,PR,TP2,TP2,TP2,3HS,TP2,3HS,TP2,TP2,3HS,3HS,TP2,TP2,TP2,TP2,3HS,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Taiwan Province of China,UB35zx,SW15xz,PR,TP2S,TP2S,TP2S,TP2S,TP2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,49,53,1H,53,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Tajikistan,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX
kiran,Tanzania United Republic of,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2
kiran,Thailand,SW15xz,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Timor Leste,UB35zx,SW15xz,PR,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Togo,SW15xz,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2
kiran,Tokelau,UB35zx,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2
kiran,Tonga,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,ECX,ECX,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX
kiran,Trinidad and Tobago,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Tunisia,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX
kiran,Turkey,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,ECX,ECX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX
kiran,Turkmenistan,SW15xz,SW15xz,PR,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kiran,Turks and Caicos Islands,UB35zx,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX
kiran,Tuvalu,SW15xz,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,2S,2S,2S,TP2,TP2,TP2,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,ECX,ECX,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX,DOX,DOX,DOX,3HS,3HS,3HS,3HS,3HS,3HS,TP2,TP2,TP2,DOX
kiran,Uganda,UB35zx,SW15xz,PR,TP2,TP2,TP2,3HS,TP2,3HS,TP2,TP2,3HS,3HS,TP2,TP2,TP2,TP2,3HS,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Ukraine,SW15xz,SW15xz,PR,TP2S,TP2S,TP2S,TP2S,TP2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,,,2S,2S,2S,2S,2S,2S,2S,2S,2S,49,53,1H,53,2S,2S,2S,2S,2S,2S,2S,2S,2S,TP2S
kiran,United Arab Emirates,UB35zx,SW15xz,PR,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,ECX,ECX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,DOX,2S,2S,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX
kiran,United Kingdom,SW15xz,SW15xz,PR,TP2,1H,2,TP2S,2S,1HS,3H,3HS,TP2,TP2,53,TP2,TP2,49,TP2,TP2,RM1,TP2,TP2,RM2,TP2,TP2,CT,FT,DOX,DOX,PAID,TP2,ESU,ESU,ESU,ESU,ESU,ESU,TP2,TP2,WPX,TP2,PAID,TP2S,PAID,TP2,PREPAID,TP2,PREPAID,TP2,TP2,PREPAID,REGPOST,REGPOST,REGPOST,REGPOST,EURBTOC,REGPOST,REGPOST,EURBTOC,TP2,PAID,TP2,EURBTOC,PREPAID,TP2,TP2,PAID
kiran,United States,UB35zx,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S
kiran,Uruguay,UB35zx,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,DOX,DOX,DOX,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2,TP2
kiran,Uzbekistan,SW15xz,SW15xz,PR,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,2S,,,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2,DOX,DOX,DOX,2S,2S,2S,2S,2S,2S,TP2,TP2,TP2,TP2
